x,sex,elapsed,S
44,m,15,200
44,m,12,1000
44,m,14,200
44,m,7,500
44,m,3,1000
44,m,5,100
44,m,7,100
44,m,15,100
44,m,8,500
44,m,2,100
44,m,13,1000
44,m,1,500
44,m,9,500
44,m,15,200
44,m,6,1000
44,m,2,1000
44,m,13,200
44,m,15,200
44,m,10,200
44,m,11,1000
44,m,10,500
44,m,11,1000
44,m,11,1000
44,m,1,1000
44,m,4,500
44,m,12,200
44,m,10,200
44,m,8,1000
44,m,3,500
44,m,6,100
44,m,12,1000
44,m,1,100
44,m,3,500
44,m,10,100
44,m,11,500
44,m,1,200
44,m,2,200
44,m,11,1000
44,m,13,500
44,m,12,200
44,m,1,500
44,m,5,100
44,m,10,500
44,m,11,200
44,m,4,500
44,m,10,200
44,m,6,500
44,m,11,1000
44,m,14,1000
44,m,5,100
44,m,4,200
44,m,6,1000
44,m,7,100
44,m,8,200
44,m,7,500
44,m,11,1000
44,m,1,200
44,m,8,100
44,m,7,200
44,m,7,500
44,m,2,100
44,m,7,200
44,m,4,500
44,m,3,100
44,m,1,100
44,m,14,500
44,m,4,200
44,m,4,500
44,m,3,1000
44,m,13,100
44,m,5,500
44,m,13,200
44,m,13,200
44,m,14,500
44,m,15,200
44,m,11,500
44,m,1,1000
44,m,8,500
44,m,8,100
44,m,9,500
44,m,2,100
44,m,1,100
44,m,11,1000
44,m,3,500
44,m,1,1000
44,m,7,200
44,m,11,500
44,m,1,1000
44,m,8,100
44,m,8,500
44,m,14,500
44,m,1,100
44,m,2,1000
44,m,3,1000
44,m,14,500
44,m,11,500
44,m,3,1000
44,m,14,200
44,m,2,1000
44,m,7,100
44,m,10,100
44,m,15,200
44,m,8,200
44,m,1,500
44,m,7,1000
44,m,9,200
44,m,13,500
44,m,15,1000
44,m,12,500
44,m,14,100
44,m,2,1000
44,m,13,100
44,m,13,100
44,m,2,200
44,m,8,100
44,m,11,1000
44,m,9,100
44,m,1,500
44,m,8,500
44,m,15,1000
44,m,13,1000
44,m,7,500
44,m,13,200
44,m,3,500
44,m,5,100
44,m,9,200
44,m,1,1000
44,m,7,1000
44,m,11,200
44,m,11,1000
44,m,9,200
44,m,14,1000
44,m,9,200
44,m,6,1000
44,m,7,500
44,m,7,1000
44,m,11,500
44,m,1,200
44,m,5,500
44,m,6,500
44,m,11,100
44,m,12,100
44,m,14,500
44,m,7,1000
44,m,3,200
44,m,15,1000
44,m,1,100
44,m,6,100
44,m,9,100
44,m,9,100
44,m,14,200
44,m,8,500
44,m,2,200
44,m,3,200
44,m,7,100
44,m,2,200
44,m,4,500
44,m,12,100
44,m,13,200
44,m,15,100
44,m,1,500
44,m,15,500
44,m,14,100
44,m,2,100
44,m,12,200
44,m,14,500
44,m,6,500
44,m,3,1000
44,m,4,100
44,m,8,1000
44,m,6,100
44,m,9,100
44,m,1,100
44,m,11,100
44,m,1,1000
44,m,7,500
44,m,14,200
44,m,4,100
44,m,4,200
44,m,8,500
44,m,7,1000
44,m,5,100
44,m,9,100
44,m,3,200
44,m,8,100
44,m,4,200
44,m,14,500
44,m,2,200
44,m,14,100
44,m,1,1000
44,m,10,500
44,m,15,200
44,m,15,1000
44,m,2,100
44,m,7,100
44,m,14,1000
44,m,3,500
44,m,11,200
44,m,1,1000
44,m,2,200
44,m,3,500
44,m,14,200
44,m,12,500
44,m,15,200
44,m,4,200
44,m,2,500
44,m,6,1000
44,m,8,100
44,m,8,100
44,m,13,200
44,m,5,1000
44,m,5,1000
44,m,6,1000
44,m,2,1000
44,m,14,500
44,m,3,1000
44,m,10,500
44,m,2,200
44,m,2,200
44,m,11,200
44,m,5,500
44,m,15,1000
44,m,13,100
44,m,14,500
44,m,7,1000
44,m,3,100
44,m,9,1000
44,m,12,100
44,m,3,1000
44,m,12,500
44,m,12,100
44,m,1,500
44,m,2,500
44,m,5,1000
44,m,8,200
44,m,10,1000
44,m,11,200
44,m,10,1000
44,m,14,1000
44,m,14,100
44,m,2,200
44,m,8,100
44,m,12,1000
44,m,3,500
44,m,14,500
44,m,15,100
44,m,14,100
44,m,2,100
44,m,11,1000
44,m,3,500
44,m,15,1000
44,m,13,200
44,m,2,100
44,m,12,100
44,m,3,500
44,m,2,200
44,m,11,500
44,m,13,1000
44,m,15,1000
44,m,8,200
44,m,11,1000
44,m,7,100
44,m,1,1000
44,m,4,100
44,m,11,100
44,m,8,1000
44,m,13,500
44,m,13,100
44,m,3,100
44,m,14,1000
44,m,3,200
44,m,6,1000
44,m,13,500
44,m,6,100
44,m,10,500
44,m,3,1000
44,m,7,1000
44,m,14,100
44,m,10,1000
44,m,11,200
44,m,7,500
44,m,11,1000
44,m,8,200
44,m,5,100
44,m,11,500
44,m,5,100
44,m,6,500
44,m,8,1000
44,m,4,500
44,m,6,1000
44,m,14,100
44,m,15,100
44,m,11,1000
44,m,7,500
44,m,7,100
44,m,10,200
44,m,15,100
44,m,15,100
44,m,8,1000
44,m,15,100
44,m,14,100
44,m,12,500
44,m,1,100
44,m,13,100
44,m,1,200
44,m,1,100
44,m,5,500
44,m,7,1000
44,m,15,200
44,m,6,200
44,m,11,100
44,m,5,200
44,m,8,1000
44,m,12,100
44,m,6,500
44,m,6,500
44,m,5,500
44,m,2,100
44,m,13,100
44,m,15,100
44,m,11,1000
44,m,6,500
44,m,1,1000
44,m,12,100
44,m,3,1000
44,m,9,100
44,m,9,1000
44,m,2,200
44,m,8,1000
44,m,11,100
44,m,15,200
44,m,3,1000
44,m,14,1000
44,m,14,200
44,m,4,1000
44,m,5,1000
44,m,11,1000
44,m,7,500
44,m,10,100
44,m,12,500
44,m,13,1000
44,m,9,500
44,m,4,1000
44,m,14,500
44,m,2,500
44,m,4,1000
44,m,12,1000
44,m,9,500
44,m,3,1000
44,m,7,100
44,m,12,100
44,m,5,1000
44,m,4,100
44,m,1,500
44,m,2,100
44,m,15,500
44,m,3,200
44,m,10,100
44,m,11,100
44,m,1,1000
44,m,12,500
44,m,12,1000
44,m,6,100
44,m,4,100
44,m,15,200
44,m,15,1000
44,m,1,100
44,m,7,200
44,m,1,100
44,m,5,500
44,m,10,1000
44,m,14,1000
44,m,1,500
44,m,12,100
44,m,5,500
44,m,6,500
44,m,4,500
44,m,3,500
44,m,9,200
44,m,1,500
44,m,7,200
44,m,14,200
44,m,8,1000
44,m,5,100
44,m,10,500
44,m,2,100
44,m,8,200
44,m,3,1000
44,m,4,1000
44,m,5,100
44,m,5,200
44,m,14,500
44,m,1,500
44,m,3,1000
44,m,8,200
44,m,9,100
44,m,6,100
44,m,6,100
44,m,5,200
44,m,8,100
44,m,9,200
44,m,3,200
44,m,4,1000
44,m,15,1000
44,m,15,1000
44,m,13,500
44,m,12,500
44,m,7,100
44,m,2,500
44,m,7,100
44,m,6,500
44,m,15,200
44,m,2,200
44,m,11,200
44,m,15,1000
44,m,4,500
44,m,2,1000
44,m,4,500
44,m,7,100
44,m,5,200
44,m,15,100
44,m,1,200
44,m,14,200
44,m,4,1000
44,m,12,500
44,m,15,1000
44,m,10,500
44,m,4,1000
44,m,3,1000
44,m,14,500
44,m,3,500
44,m,3,200
44,m,8,500
44,m,12,500
44,m,7,100
44,m,1,1000
44,m,14,1000
44,m,13,500
44,m,6,200
44,m,5,500
44,m,12,200
44,m,1,1000
44,m,8,100
44,m,3,500
44,m,14,1000
44,m,5,500
44,m,8,500
44,m,13,1000
44,m,4,100
44,m,1,100
44,m,6,200
44,m,14,200
44,m,15,1000
44,m,7,100
44,m,14,500
44,m,10,100
44,m,14,500
44,m,3,500
44,m,15,100
44,m,2,200
44,m,11,100
44,m,7,200
44,m,2,1000
44,m,12,200
44,m,11,1000
44,m,1,200
44,m,12,1000
44,m,8,500
44,m,12,1000
44,m,14,1000
44,m,2,200
44,m,13,1000
44,m,8,100
44,m,14,500
44,m,3,100
44,m,4,500
44,m,13,500
44,m,3,500
44,m,3,500
44,m,14,500
44,m,11,100
44,m,2,100
44,m,1,200
44,m,10,200
44,m,12,200
44,m,6,500
44,m,14,200
44,m,9,500
44,m,4,500
44,m,9,500
44,m,5,100
44,m,6,100
44,m,2,200
44,m,15,100
44,m,5,500
44,m,7,100
44,m,13,100
44,m,5,200
44,m,11,1000
44,m,15,1000
44,m,11,500
44,m,11,1000
44,m,13,200
44,m,8,1000
44,m,6,100
44,m,5,1000
44,m,7,1000
44,m,4,100
44,m,12,200
44,m,13,200
44,m,3,100
44,m,6,100
44,m,2,1000
44,m,7,100
44,m,15,200
44,m,3,200
44,m,2,100
44,m,5,1000
44,m,3,1000
44,m,6,500
44,m,6,100
44,m,11,1000
44,m,8,200
44,m,10,500
44,m,6,500
44,m,1,200
44,m,1,200
44,m,10,200
44,m,5,200
45,m,1,100
45,m,7,500
45,m,6,1000
45,m,13,200
45,m,9,1000
45,m,13,500
45,m,5,100
45,m,3,200
45,m,12,200
45,m,15,100
45,m,2,100
45,m,6,100
45,m,1,500
45,m,14,500
45,m,8,100
45,m,4,1000
45,m,11,1000
45,m,15,1000
45,m,11,1000
45,m,9,500
45,m,15,200
45,m,12,500
45,m,2,500
45,m,14,200
45,m,12,200
45,m,14,100
45,m,6,500
45,m,5,200
45,m,13,200
45,m,14,500
45,m,2,500
45,m,14,1000
45,m,11,100
45,m,11,1000
45,m,5,1000
45,m,4,100
45,m,15,200
45,m,8,500
45,m,3,100
45,m,13,1000
45,m,12,500
45,m,15,100
45,m,2,200
45,m,1,500
45,m,7,1000
45,m,7,100
45,m,8,100
45,m,11,1000
45,m,1,1000
45,m,3,500
45,m,13,100
45,m,6,1000
45,m,6,500
45,m,12,100
45,m,2,200
45,m,12,100
45,m,8,1000
45,m,7,500
45,m,11,100
45,m,15,100
45,m,4,1000
45,m,6,100
45,m,12,1000
45,m,8,200
45,m,2,500
45,m,1,200
45,m,4,500
45,m,7,500
45,m,6,1000
45,m,15,100
45,m,9,200
45,m,2,200
45,m,14,1000
45,m,14,500
45,m,6,200
45,m,14,500
45,m,4,500
45,m,10,100
45,m,3,100
45,m,14,1000
45,m,1,1000
45,m,6,1000
45,m,10,500
45,m,5,1000
45,m,3,500
45,m,15,100
45,m,11,1000
45,m,10,200
45,m,15,200
45,m,15,1000
45,m,6,100
45,m,9,500
45,m,10,500
45,m,14,500
45,m,6,200
45,m,6,500
45,m,5,1000
45,m,10,200
45,m,4,1000
45,m,2,1000
45,m,13,1000
45,m,4,100
45,m,7,100
45,m,14,500
45,m,2,100
45,m,1,200
45,m,10,1000
45,m,4,500
45,m,13,200
45,m,10,1000
45,m,1,1000
45,m,9,200
45,m,9,500
45,m,11,100
45,m,6,500
45,m,8,500
45,m,9,1000
45,m,5,500
45,m,6,200
45,m,5,1000
45,m,14,1000
45,m,6,100
45,m,10,200
45,m,14,200
45,m,6,500
45,m,8,100
45,m,10,500
45,m,6,200
45,m,8,200
45,m,7,1000
45,m,15,500
45,m,15,1000
45,m,4,1000
45,m,13,500
45,m,12,1000
45,m,1,200
45,m,15,1000
45,m,2,1000
45,m,2,200
45,m,14,500
45,m,6,500
45,m,7,200
45,m,4,200
45,m,11,100
45,m,15,100
45,m,8,1000
45,m,4,200
45,m,14,200
45,m,15,1000
45,m,6,100
45,m,12,200
45,m,2,200
45,m,15,200
45,m,2,100
45,m,12,200
45,m,10,1000
45,m,15,500
45,m,12,1000
45,m,11,1000
45,m,14,1000
45,m,11,500
45,m,4,200
45,m,14,500
45,m,8,200
45,m,11,1000
45,m,5,1000
45,m,8,1000
45,m,2,500
45,m,10,100
45,m,2,200
45,m,6,100
45,m,9,1000
45,m,8,200
45,m,4,500
45,m,7,500
45,m,11,1000
45,m,3,500
45,m,3,200
45,m,7,1000
45,m,9,200
45,m,12,1000
45,m,3,1000
45,m,9,1000
45,m,12,100
45,m,6,500
45,m,7,500
45,m,6,100
45,m,8,200
45,m,2,1000
45,m,5,200
45,m,8,1000
45,m,2,1000
45,m,7,200
45,m,3,500
45,m,8,100
45,m,5,1000
45,m,3,200
45,m,13,200
45,m,12,1000
45,m,2,1000
45,m,12,100
45,m,14,200
45,m,14,1000
45,m,12,200
45,m,6,1000
45,m,1,200
45,m,10,200
45,m,13,100
45,m,1,200
45,m,10,200
45,m,15,1000
45,m,8,100
45,m,8,1000
45,m,4,500
45,m,7,100
45,m,7,500
45,m,1,1000
45,m,2,100
45,m,13,1000
45,m,10,500
45,m,10,1000
45,m,8,500
45,m,12,200
45,m,10,100
45,m,11,100
45,m,3,200
45,m,15,100
45,m,9,500
45,m,1,1000
45,m,2,500
45,m,9,100
45,m,8,200
45,m,7,500
45,m,12,200
45,m,8,500
45,m,5,100
45,m,4,100
45,m,13,100
45,m,12,200
45,m,14,1000
45,m,8,200
45,m,6,100
45,m,13,200
45,m,5,100
45,m,7,200
45,m,8,500
45,m,4,1000
45,m,9,500
45,m,5,500
45,m,10,200
45,m,8,1000
45,m,8,100
45,m,11,100
45,m,8,100
45,m,12,500
45,m,7,100
45,m,1,100
45,m,15,1000
45,m,15,100
45,m,7,200
45,m,6,100
45,m,4,1000
45,m,5,100
45,m,1,1000
45,m,13,500
45,m,15,500
45,m,6,100
45,m,4,200
45,m,15,500
45,m,14,100
45,m,7,500
45,m,12,1000
45,m,15,200
45,m,9,200
45,m,15,1000
45,m,12,200
45,m,8,100
45,m,4,100
45,m,2,200
45,m,3,1000
45,m,14,100
45,m,3,100
45,m,15,200
45,m,6,200
45,m,12,500
45,m,8,500
45,m,13,1000
45,m,1,1000
45,m,1,500
45,m,15,500
45,m,7,1000
45,m,11,1000
45,m,5,500
45,m,10,500
45,m,13,200
45,m,9,500
45,m,4,200
45,m,2,200
45,m,9,200
45,m,9,1000
45,m,13,200
45,m,11,100
45,m,9,500
45,m,14,1000
45,m,6,200
45,m,5,200
45,m,13,1000
45,m,6,500
45,m,12,100
45,m,13,1000
45,m,14,1000
45,m,10,100
45,m,2,1000
45,m,12,500
45,m,9,100
45,m,2,500
45,m,10,200
45,m,11,100
45,m,1,200
45,m,7,100
45,m,5,500
45,m,14,500
45,m,9,200
45,m,9,100
45,m,7,500
45,m,12,500
45,m,3,500
45,m,2,100
45,m,12,100
45,m,7,100
45,m,12,1000
45,m,13,500
45,m,15,200
45,m,10,500
45,m,15,500
45,m,12,200
45,m,8,100
45,m,7,500
45,m,8,100
45,m,7,500
45,m,1,1000
45,m,6,100
45,m,15,200
45,m,5,1000
45,m,10,200
45,m,5,1000
45,m,10,200
45,m,7,100
45,m,10,100
45,m,12,500
45,m,8,500
45,m,4,200
45,m,10,500
45,m,4,100
45,m,6,100
45,m,5,200
45,m,1,100
45,m,2,1000
45,m,9,100
45,m,9,500
45,m,10,200
45,m,15,500
45,m,14,1000
45,m,12,500
45,m,7,100
45,m,8,100
45,m,12,1000
45,m,2,500
45,m,10,1000
45,m,13,100
45,m,1,500
45,m,4,1000
45,m,4,500
45,m,11,100
45,m,14,500
45,m,11,200
45,m,12,100
45,m,5,200
45,m,14,200
45,m,15,1000
45,m,11,1000
45,m,10,100
45,m,4,1000
45,m,1,1000
45,m,6,100
45,m,4,100
45,m,8,100
45,m,8,100
45,m,13,1000
45,m,9,100
45,m,7,500
45,m,1,500
45,m,1,200
45,m,12,500
45,m,3,1000
45,m,1,200
45,m,1,1000
45,m,15,100
45,m,8,1000
45,m,2,500
45,m,12,500
45,m,15,100
45,m,7,1000
45,m,1,200
45,m,1,1000
45,m,15,500
45,m,13,100
45,m,10,1000
45,m,11,1000
45,m,8,100
45,m,10,1000
45,m,1,100
45,m,3,1000
45,m,3,100
45,m,5,1000
45,m,1,200
45,m,1,200
45,m,1,1000
45,m,11,1000
45,m,5,500
45,m,6,500
45,m,10,200
45,m,1,1000
45,m,11,100
45,m,4,1000
45,m,13,500
45,m,5,100
45,m,12,1000
45,m,3,100
45,m,8,100
45,m,15,1000
45,m,4,1000
45,m,2,100
45,m,11,100
45,m,5,100
45,m,14,100
45,m,5,500
45,m,15,100
45,m,4,1000
45,m,13,200
45,m,5,500
45,m,1,1000
45,m,2,100
45,m,11,500
45,m,14,100
45,m,1,1000
45,m,5,1000
45,m,14,100
45,m,7,200
45,m,7,500
45,m,15,100
45,m,2,1000
45,m,14,1000
45,m,14,1000
45,m,8,1000
45,m,2,200
45,m,13,100
45,m,11,1000
45,m,5,1000
45,m,14,100
45,m,13,1000
45,m,9,500
45,m,12,500
45,m,4,1000
45,m,7,200
45,m,5,1000
45,m,6,100
45,m,4,100
45,m,7,200
45,m,3,500
45,m,4,100
45,m,12,1000
45,m,1,200
45,m,7,200
45,m,13,200
45,m,12,1000
45,m,8,200
45,m,6,200
45,m,10,100
45,m,13,1000
45,m,2,100
45,m,7,500
45,m,10,500
45,m,13,100
45,m,10,500
45,m,4,100
45,m,15,500
45,m,1,1000
45,m,5,500
45,m,15,500
45,m,8,200
45,m,5,1000
45,m,6,500
45,m,6,100
45,m,3,200
45,m,13,1000
45,m,15,200
45,m,2,100
45,m,13,500
45,m,6,1000
45,m,4,200
45,m,3,500
45,m,2,500
45,m,12,200
45,m,6,500
45,m,14,200
45,m,3,1000
45,m,10,500
45,m,14,200
45,m,8,200
45,m,5,1000
45,m,2,200
45,m,14,200
45,m,10,200
45,m,4,1000
45,m,10,100
45,m,2,1000
45,m,1,100
45,m,1,500
45,m,1,1000
45,m,11,500
45,m,15,200
45,m,6,500
45,m,4,200
45,m,15,100
45,m,8,500
45,m,11,200
45,m,15,200
45,m,9,500
45,m,8,1000
45,m,3,100
45,m,7,1000
45,m,9,500
45,m,12,200
45,m,5,200
45,m,1,100
45,m,1,500
45,m,1,100
45,m,6,500
45,m,9,200
45,m,11,200
45,m,6,1000
45,m,6,200
45,m,15,500
45,m,2,1000
45,m,9,200
45,m,6,200
45,m,13,100
45,m,3,500
45,m,1,100
45,m,13,200
45,m,5,500
45,m,10,1000
45,m,8,200
45,m,13,100
45,m,10,100
45,m,5,200
45,m,9,100
45,m,10,1000
45,m,11,500
45,m,9,500
45,m,9,500
45,m,6,100
45,m,13,100
45,m,14,1000
45,m,3,500
45,m,4,500
45,m,9,500
45,m,10,1000
45,m,11,200
45,m,7,100
45,m,10,500
45,m,11,1000
45,m,14,500
45,m,4,200
45,m,7,500
45,m,15,1000
45,m,14,100
45,m,4,500
45,m,4,200
45,m,4,200
45,m,7,500
45,m,14,200
45,m,2,1000
45,m,13,100
45,m,12,100
45,m,1,100
45,m,14,500
45,m,5,200
45,m,6,500
45,m,4,100
45,m,13,100
45,m,10,200
45,m,12,500
45,m,2,1000
45,m,6,200
45,m,2,200
45,m,3,200
45,m,7,1000
45,m,7,500
45,m,8,200
45,m,15,1000
45,m,3,500
45,m,3,100
45,m,3,500
45,m,11,500
45,m,13,100
45,m,14,100
45,m,11,200
45,m,15,100
45,m,4,1000
45,m,5,1000
45,m,6,200
45,m,6,500
45,m,10,500
45,m,1,500
45,m,12,100
45,m,3,500
45,m,4,500
45,m,12,500
45,m,12,100
45,m,2,100
45,m,3,100
45,m,7,500
45,m,10,200
45,m,2,1000
45,m,11,500
45,m,3,500
45,m,15,200
45,m,13,100
45,m,1,500
45,m,5,100
45,m,8,500
45,m,3,200
45,m,7,500
45,m,6,100
45,m,5,200
45,m,6,500
45,m,8,1000
45,m,11,200
45,m,14,100
45,m,2,500
45,m,10,200
45,m,6,100
45,m,7,100
45,m,3,500
45,m,13,200
45,m,4,1000
45,m,11,200
45,m,1,100
45,m,6,100
45,m,12,1000
45,m,3,500
45,m,14,1000
45,m,14,500
45,m,11,500
45,m,4,100
45,m,11,200
45,m,8,100
45,m,4,500
45,m,13,500
45,m,9,1000
45,m,2,100
45,m,9,200
45,m,7,1000
45,m,8,100
45,m,11,500
45,m,3,100
45,m,10,1000
45,m,1,100
45,m,7,500
45,m,12,500
45,m,10,200
45,m,15,1000
45,m,1,100
45,m,14,500
45,m,3,1000
45,m,9,100
45,m,14,500
45,m,1,200
45,m,14,500
45,m,3,500
45,m,11,200
45,m,3,1000
45,m,13,500
45,m,5,500
45,m,4,100
45,m,3,200
45,m,12,1000
45,m,11,1000
45,m,13,1000
45,m,8,200
45,m,15,500
45,m,9,1000
45,m,15,1000
45,m,9,100
45,m,2,500
45,m,11,1000
45,m,3,500
45,m,8,500
45,m,9,200
45,m,11,1000
45,m,15,100
45,m,4,500
45,m,7,200
45,m,13,100
45,m,4,200
45,m,9,200
45,m,5,200
45,m,2,100
45,m,12,500
45,m,9,100
45,m,7,1000
46,m,15,500
46,m,5,1000
46,m,10,200
46,m,8,100
46,m,1,200
46,m,12,1000
46,m,5,500
46,m,11,100
46,m,8,1000
46,m,5,1000
46,m,7,500
46,m,8,100
46,m,14,200
46,m,5,1000
46,m,9,1000
46,m,6,1000
46,m,6,1000
46,m,4,200
46,m,15,500
46,m,2,100
46,m,10,100
46,m,10,100
46,m,15,1000
46,m,12,1000
46,m,4,500
46,m,5,100
46,m,2,500
46,m,9,100
46,m,11,100
46,m,7,500
46,m,1,1000
46,m,13,100
46,m,9,500
46,m,5,500
46,m,14,200
46,m,15,1000
46,m,7,100
46,m,12,1000
46,m,13,1000
46,m,8,500
46,m,13,200
46,m,8,200
46,m,6,1000
46,m,7,100
46,m,10,200
46,m,15,1000
46,m,11,200
46,m,8,1000
46,m,10,200
46,m,13,200
46,m,1,200
46,m,8,500
46,m,10,100
46,m,14,500
46,m,6,500
46,m,2,200
46,m,2,500
46,m,14,100
46,m,13,500
46,m,4,200
46,m,2,200
46,m,3,200
46,m,6,1000
46,m,14,200
46,m,7,200
46,m,3,200
46,m,10,1000
46,m,7,200
46,m,4,100
46,m,3,200
46,m,9,200
46,m,4,200
46,m,10,100
46,m,15,200
46,m,14,500
46,m,11,100
46,m,8,200
46,m,2,1000
46,m,7,500
46,m,4,200
46,m,12,200
46,m,7,100
46,m,5,1000
46,m,4,500
46,m,13,200
46,m,15,500
46,m,14,1000
46,m,10,200
46,m,12,100
46,m,1,1000
46,m,1,1000
46,m,5,1000
46,m,9,500
46,m,12,1000
46,m,14,100
46,m,14,100
46,m,11,500
46,m,11,200
46,m,13,100
46,m,10,200
46,m,5,200
46,m,1,1000
46,m,7,200
46,m,4,100
46,m,3,200
46,m,11,1000
46,m,15,1000
46,m,7,1000
46,m,8,1000
46,m,8,200
46,m,2,200
46,m,1,100
46,m,2,100
46,m,15,500
46,m,13,100
46,m,7,500
46,m,13,500
46,m,13,200
46,m,2,100
46,m,13,100
46,m,14,1000
46,m,9,1000
46,m,15,1000
46,m,12,200
46,m,7,100
46,m,15,500
46,m,4,200
46,m,4,1000
46,m,4,100
46,m,2,200
46,m,4,100
46,m,11,100
46,m,9,1000
46,m,4,500
46,m,12,200
46,m,14,200
46,m,1,200
46,m,1,100
46,m,4,100
46,m,15,1000
46,m,11,200
46,m,11,1000
46,m,10,1000
46,m,10,500
46,m,4,500
46,m,6,200
46,m,11,1000
46,m,5,500
46,m,3,200
46,m,2,100
46,m,11,200
46,m,3,100
46,m,11,500
46,m,10,100
46,m,4,200
46,m,9,200
46,m,14,1000
46,m,4,200
46,m,5,1000
46,m,15,1000
46,m,8,500
46,m,8,200
46,m,9,500
46,m,15,500
46,m,14,1000
46,m,14,500
46,m,13,1000
46,m,11,200
46,m,12,1000
46,m,7,200
46,m,4,100
46,m,4,100
46,m,2,500
46,m,2,1000
46,m,5,500
46,m,6,200
46,m,8,200
46,m,13,100
46,m,8,200
46,m,12,200
46,m,8,1000
46,m,3,1000
46,m,2,1000
46,m,3,1000
46,m,2,100
46,m,8,500
46,m,4,100
46,m,7,100
46,m,3,200
46,m,12,1000
46,m,4,500
46,m,2,500
46,m,12,500
46,m,2,100
46,m,11,200
46,m,6,500
46,m,4,100
46,m,15,1000
46,m,1,100
46,m,3,1000
46,m,7,500
46,m,2,100
46,m,15,1000
46,m,3,200
46,m,8,500
46,m,13,100
46,m,8,1000
46,m,15,200
46,m,14,1000
46,m,14,1000
46,m,7,500
46,m,3,1000
46,m,8,1000
46,m,2,500
46,m,15,100
46,m,1,500
46,m,8,500
46,m,9,500
46,m,4,500
46,m,10,200
46,m,11,1000
46,m,7,500
46,m,7,1000
46,m,1,100
46,m,15,1000
46,m,5,100
46,m,10,1000
46,m,11,1000
46,m,12,500
46,m,13,100
46,m,8,1000
46,m,6,100
46,m,9,500
46,m,3,200
46,m,7,1000
46,m,13,500
46,m,5,100
46,m,8,100
46,m,12,1000
46,m,12,1000
46,m,5,100
46,m,6,200
46,m,9,100
46,m,4,100
46,m,12,1000
46,m,14,200
46,m,3,1000
46,m,4,200
46,m,3,500
46,m,1,1000
46,m,8,100
46,m,10,200
46,m,12,1000
46,m,4,1000
46,m,10,200
46,m,8,500
46,m,11,200
46,m,1,500
46,m,10,1000
46,m,13,100
46,m,13,1000
46,m,12,200
46,m,2,200
46,m,13,1000
46,m,11,500
46,m,7,200
46,m,14,500
46,m,5,1000
46,m,4,200
46,m,9,100
46,m,4,500
46,m,3,100
46,m,11,500
46,m,15,200
46,m,10,200
46,m,4,100
46,m,14,1000
46,m,3,500
46,m,14,1000
46,m,3,1000
46,m,3,100
46,m,15,1000
46,m,12,100
46,m,15,1000
46,m,5,500
46,m,5,1000
46,m,14,100
46,m,2,200
46,m,4,200
46,m,5,500
46,m,7,500
46,m,4,1000
46,m,3,200
46,m,10,1000
46,m,2,200
46,m,13,1000
46,m,7,100
46,m,9,1000
46,m,13,100
46,m,10,200
46,m,9,200
46,m,15,200
46,m,13,1000
46,m,9,1000
46,m,3,1000
46,m,6,1000
46,m,15,200
46,m,13,200
46,m,1,100
46,m,9,1000
46,m,10,1000
46,m,13,1000
46,m,2,500
46,m,2,1000
46,m,12,200
46,m,11,1000
46,m,10,200
46,m,5,200
46,m,11,1000
46,m,8,500
46,m,3,200
46,m,10,100
46,m,15,200
46,m,10,500
46,m,13,100
46,m,11,200
46,m,4,100
46,m,1,200
46,m,10,200
46,m,4,1000
46,m,8,500
46,m,13,100
46,m,3,100
46,m,1,500
46,m,12,100
46,m,7,1000
46,m,14,200
46,m,10,1000
46,m,1,1000
46,m,7,200
46,m,1,1000
46,m,12,1000
46,m,1,500
46,m,12,100
46,m,1,1000
46,m,10,200
46,m,12,100
46,m,8,500
46,m,9,200
46,m,10,500
46,m,10,500
46,m,10,200
46,m,3,500
46,m,14,500
46,m,15,1000
46,m,9,500
46,m,6,1000
46,m,4,500
46,m,10,100
46,m,3,1000
46,m,5,200
46,m,11,200
46,m,6,200
46,m,12,500
46,m,3,100
46,m,14,100
46,m,14,200
46,m,10,1000
46,m,5,500
46,m,5,200
46,m,12,100
46,m,15,1000
46,m,4,500
46,m,2,500
46,m,13,1000
46,m,13,200
46,m,7,200
46,m,14,200
46,m,9,200
46,m,14,200
46,m,14,1000
46,m,14,1000
46,m,12,200
46,m,8,500
46,m,14,100
46,m,14,1000
46,m,14,100
46,m,8,200
46,m,11,200
46,m,4,1000
46,m,2,100
46,m,9,200
46,m,13,1000
46,m,10,100
46,m,8,500
46,m,1,1000
46,m,11,200
46,m,6,1000
46,m,1,200
46,m,15,100
46,m,10,1000
46,m,13,500
46,m,11,500
46,m,2,1000
46,m,12,200
46,m,6,1000
46,m,3,1000
46,m,3,100
46,m,10,1000
46,m,4,200
46,m,8,1000
46,m,7,100
46,m,1,100
46,m,12,500
46,m,4,1000
46,m,14,200
46,m,6,100
46,m,10,500
46,m,10,200
46,m,14,500
46,m,11,200
46,m,2,100
46,m,5,500
46,m,5,200
46,m,6,100
46,m,13,100
46,m,6,200
46,m,14,100
46,m,2,1000
46,m,7,100
46,m,6,200
46,m,14,200
46,m,5,100
46,m,15,100
46,m,4,1000
46,m,13,100
46,m,12,200
46,m,5,500
46,m,15,100
46,m,5,200
46,m,7,100
46,m,6,500
46,m,1,500
46,m,8,1000
46,m,3,200
46,m,3,200
46,m,4,100
46,m,13,500
46,m,1,100
46,m,1,1000
